"tipo_elem";"distrito";"id";"cod_cent";"nombre";"utm_x";"utm_y";"longitud";"latitud"
"URB";11;10637;"50045";"VALLE ORO E-O (CNO. VIEJO LEGANES - DR. ESPINA)";438262.260563486;4471044.68800149;-3.72739309704806;40.3877106287835
"URB";11;10638;"50046";"CNO. VIEJO LEGANES S-N (PL. VALLE ORO - VALLE ORO)";438270.202904706;4470986.88982684;-3.72729392680596;40.3871905441815
"URB";11;10617;"50047";"VALLE ORO E-O (DR. ESPINA - FERREIRA)";438143.695776482;4471076.10034528;-3.72879296877526;40.3879848107738
"URB";11;10618;"50048";"DR. ESPINA N-S (CASTRO ORO - VALLE ORO)";438177.282705165;4471121.72825556;-3.72840170515158;40.3883983415066
"URB";11;10616;"50049";"FERREIRA N-S (CASTRO ORO - VALLE ORO)";438079.592501484;4471110.91255443;-3.72955156156808;40.3882936531222
"URB";5;10050;"5027";"San Bernardo N-S - Esquina Sta Cruz de Marcenado";442203.185772363;4477926.21358583;-3.68158973957016;40.4499856598826
"URB";12;3635;"50300";"(MICRO)MARCELO USERA CCTV";439164.006974246;4470763.61528204;-3.71674268739512;40.3852449261311
"URB";12;10332;"50301";"(MICRO)PSO. STA. Mª CABEZA S-N";439087.535150554;4470690.38348347;-3.71763657597121;40.3845796304771
"URB";11;5093;"50400";"(TACTICO) DR. ESPINA N-S";438097.094234734;4470982.68751242;-3.72933291001487;40.3871398428819
"URB";11;3687;"50401";"(TACTICO) LUIS GOMEZ S-N";438061.823227531;4470965.29015837;-3.72974674549277;40.3869804978427
"URB";11;3573;"50402";"(TACTICO) ARGUESO N-S";438380.904404919;4470842.11576112;-3.72597574948856;40.3858945460238
"URB";12;3633;"50403";"(TACTICO)SAN FILIBERTO N-S";439198.660585758;4470788.97395994;-3.71633686430816;40.3854758993435
"URB";11;5094;"50404";"(TACTICO) GUADALETE E-O";439225.835429773;4471195.91885207;-3.71605554864764;40.3891438423689
"URB";11;5098;"50405";"(TACTICO) ALEJANDRO SANCHEZ O-E";439191.133901093;4471194.85148442;-3.71646427805201;40.3891316946118
"URB";11;3551;"50406";"(TACTICO) NAVAHONDA O-E";439283.029354031;4471616.07281769;-3.71542177979142;40.3929329652224
"URB";11;3576;"51001";"OCA ENTRE ALFARO Y NTRA.SRA.DE VALVANERA SENTIDO O-E";437506.961690961;4471256.82324247;-3.73631213634691;40.3895653223944
"URB";11;5101;"51004";"OCA ENTRE HALCÓN Y BRUNO GARCÍA SENTIDO E-O";436917.392533534;4471113.96768379;-3.74324392177967;40.3882339792816
"URB";11;5102;"51005";"OCA ENTRE BRUNO GARCÍA Y HALCÓN SENTIDO O-E";436928.016304075;4471112.76758873;-3.74311864288926;40.3882239727065
"URB";11;5105;"51006";"OCA ENTRADA CRUCE  A 110M LÍNEA DE PARADA SENTIDO S-N";437737.30539627;4471228.84397897;-3.73359563252542;40.3893305209598
"URB";11;5108;"51009";"HALCÓN S-N (VENCEJO - DR. URQUIOLA)";436966.044176025;4471044.63022443;-3.74266388906867;40.3876130396969
"URB";10;5110;"51013";"VIA CARPETANA ENTRADA CRUCE A 80M LINEA DE PARADA SENTIDO N-S";436819.857387662;4471183.45318278;-3.74439988812143;40.3888525433792
"URB";11;5115;"51018";"NTRA.SRA. VALVANERA N-S (ACEUCHAL-PL. ALMODOVAR)";437557.058243167;4471331.20672827;-3.73572922175143;40.3902391590202
"URB";11;5118;"51019";"ZAIDA E-O";437620.827207032;4471323.67972966;-3.73497719024779;40.3901761301955
"URB";11;5119;"51020";"LAGUNA S-N (VENCEJO - DR. URQUIOLA)";437012.983352589;4471038.81681351;-3.74211032249257;40.3875642202099
"URB";11;5120;"51021";"PSO. MARCELINO CAMACHO O-E(EULALIA GIL-CASTROJERIZ)";437086.150718665;4470881.12144803;-3.74123276229384;40.386149159224
"URB";11;5121;"51022";"PSO. MARCELINO CAMACHO ENTRE GRAL.RICARDOS Y CASTROJERIZ SENTIDO SE-NO";437174.868584157;4470783.81115458;-3.74017800064214;40.3852792394553
"URB";11;5122;"51023";"PSO. MARCELINO CAMACHO E-O(CASTROJERIZ-LAGUNA)";437085.034604172;4470887.48346876;-3.74124653928641;40.3862063868491
"URB";11;3481;"51024";"CASTROJERIZ SENTIDO NE-SO";437162.366918767;4470874.2372894;-3.7403341971695;40.3860928956963
"URB";11;5123;"51025";"VIA CARPETANA ENTRE CASIMIRO ESCUDERO Y LUIS FEITO SENTIDO S-N";436910.3335458;4471382.07025059;-3.74335363968205;40.3906486292776
"URB";10;5124;"51026";"VIA CARPETANA ENTRE LEÓN V Y L.FEITO N-S";436917.079508909;4471403.21492506;-3.74327625600179;40.3908396205681
"URB";10;10358;"51300";"(MICRO)HOSPITAL GÓMEZ ULLA (SALIDA)";436698.397905662;4471093.61554321;-3.74582190322521;40.3880340264906
"URB";14;6113;"52001";"Camino Vinateros - Manuel Machado-Diego de Valderrábano";444068.85192492;4473543.77440029;-3.65920399376552;40.4106339381764
"URB";14;6114;"52002";"Camino Vinateros - Arroyo de la Media Legua-Cdor Diego Valderrábano";444262.140615405;4473550.32233918;-3.65692661089324;40.4107058908833
"URB";14;6115;"52003";"Camino Vinateros - Arroyo de la Media Legua-Cdor Diego Valderrábano";444266.051029629;4473540.46581917;-3.65687966224208;40.4106173595836
"URB";14;6116;"52004";"Camino Vinateros - Av. Moratalaz-Marroquina";445168.894951684;4473278.9781891;-3.64621686933575;40.4083216859955
"URB";14;6117;"52005";"Camino Vinateros - Marroquina-Av. Moratalaz";445089.777495035;4473312.22911085;-3.64715212800688;40.4086160149918
"URB";14;6118;"52006";"Camino Vinateros  - Cañada-Av. Moratalaz";445295.183516824;4473155.70484297;-3.64471797663109;40.4072194749193
"URB";14;6119;"52007";"Camino Vinateros - Av. Moratalaz-Cañada";445302.613257426;4473143.1251395;-3.64462933822596;40.407106637643
"URB";14;6123;"52008";"Av. Moratalaz - Colegio Senara - Av. Moratalaz";445326.613029418;4473298.62441767;-3.64435986847166;40.4085090442011
"URB";14;6121;"52009";"C/ Arroyo Media Legua - Entrearroyos-Camino Vianteros";444322.870893677;4473465.83658791;-3.65620349541902;40.4099488593949
"URB";14;6122;"52010";"C/ Arroyo Media Legua - Av. Doctor García Tapia-Camino Vinateros";444440.473911809;4473630.96332163;-3.65483194608119;40.4114442731524
"URB";14;6455;"52011";"Arroyo Media Legua - Camino Vinateros-Av. Doctor García Tapia";444474.676599351;4473669.26731;-3.65443219639685;40.4117916196274
"URB";14;6433;"52012";"Doctor García Tapia - Corregidor Diego Valderrábano-Arroyo Media Legua";444434.710131792;4473757.43683302;-3.65491092003848;40.4125832338698
"URB";14;6124;"52013";"C/. Pico Artilleros - Hacienda de Pavones-Camino Vinateros";445494.142418044;4472820.70855581;-3.64234461714483;40.404214676828
"URB";14;6125;"52014";"C/. Pico Artilleros - Luis de Hoyos Saínz-Camino Vinateros";445630.582693598;4472965.59909637;-3.64074915844592;40.4055288596411
"URB";14;6456;"52015";"Arroyo Media Legua - Av. Doctor García Tapia-Alcalde Garrido Juaristi";444565.525607534;4473783.90320912;-3.65337148673942;40.4128303807833
"URB";14;6454;"52016";"Arroyo Media Legua - Alcalde Garrido Juaristi-Av. Doctor García Tapia";444556.431076946;4473786.04191543;-3.65347885805462;40.4128490417149
"URB";14;6453;"52017";"Arroyo Media Legua - Acceso O´Donnell";444667.573510715;4473918.86976192;-3.6521805245465;40.4140530270172
"URB";14;6457;"52018";"Acceso O´Donnell - Acceso Arroyo Media Legua desde O´Donnell";444743.017470343;4473925.59645666;-3.6512919364573;40.4141186371436
"URB";14;6439;"52019";"Doctor García Tapia  - Fonfo de Saco Av. Doctor García Tapia-Arroyo Media Legua";444619.312505486;4473720.43134933;-3.65273204822991;40.4122621704415
"URB";14;6463;"52020";"Doctor García Tapia - Fondo Saco-Doctor García Tapia-Arroyo Media Legua";444561.028239897;4473722.05882669;-3.65341910212066;40.4122729516902
"URB";14;6120;"52021";"Corregidor Diego Valderrábano - Alcalde Luis Marichalar-Camino Vinateros";444153.183336441;4473604.97635292;-3.65821549859442;40.4111909421644
"URB";14;6126;"52401";"Camino Vinateros - M-30-Manuel Machado";444017.499163461;4473554.80500851;-3.6598101694155;40.4107298559913
"URB";14;6127;"52402";"Alcalde Luis Marichalar - Corregidor Diego Valderrábano-Primavera de Praga";444136.776218704;4473631.86725997;-3.65841122323231;40.411432089678
"URB";14;6128;"52403";"Primavera de Praga - Corregidor Diego Valderrabano - Alcalde Luis Marichalar";444183.821327456;4473616.33948732;-3.65785541594813;40.4112953627294
"URB";14;3780;"52405";"C/ Corregidor José de Pasamonte - Av. doctor García Tapia-Camino Vinateros";444879.062477228;4473447.10431514;-3.64964707172243;40.4098171237886
"URB";13;3781;"52406";"C/. El Bosco  - Maruja García Romero-Ramón Pérez Ayala";444495.000444195;4472816.32003772;-3.65411827476165;40.4041091335091
"URB";13;6129;"52407";"C/. El Bosco - Maruja García Romero-Cerámica";444455.334590595;4472846.64676843;-3.6545883486609;40.4043796890777
"URB";13;6130;"52408";"Acceso desde Vía Servicio A-3 - El Bosco-A-3";444472.3918186;4472849.66297835;-3.65438760650228;40.4044079986314
"URB";13;6131;"52409";"Acceso Vía Servicio A-3 - El Bosco-A-3";444464.681909315;4472856.87819854;-3.65447909099091;40.4044724833019
"URB";13;6132;"52410";"C/. Maruja García Romero - Maruja García Romero-El Bosco";444454.960383031;4472806.62445831;-3.65458926570346;40.4040191198259
"URB";14;6465;"52411";"Arroyo Media Legua - M-23-Alcalde Garrido Juaristi";444704.521596651;4473960.14308432;-3.65174864688197;40.4144272962572
"URB";14;6466;"52412";"Alcalde Garrido Juaristi -  Alcalde Garrido Juaristi-Arroyo Media Legua";444602.881894342;4473860.22499843;-3.65293786440078;40.4135204182189
"URB";14;9927;"52601";"Camino Vinateros - M-30-Corregidor Diego Valerrabano";443967.438280631;4473553.82855263;-3.66040006421026;40.4107176911973
"URB";14;9921;"52602";"Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado";444113.171230652;4473555.86458263;-3.65868274151342;40.4107458301251
"URB";14;9945;"52603";"Camino Vinateros - Arroyo Media Legua-Arroyo Belincoso";444537.106225296;4473532.17330842;-3.65368448373679;40.4105607604709
"URB";14;9946;"52604";"Camino Vinateros - Arroyo Belincoso-Arroyo Media Legua";444513.005387755;4473544.18653419;-3.65396956576749;40.4106673763125
"URB";14;9948;"52605";"Camino Vinateros - Corregidor Jose Pasamontes-Marroquina";444943.767452268;4473388.48102758;-3.64887944272969;40.4092932930388
"URB";14;9947;"52606";"Camino Vinateros - Marroquina-Corregidor Jose Pasamonte";444977.475605293;4473381.36902302;-3.6484815757566;40.4092314526631
"URB";14;9951;"52607";"Arroyo Media Legua - García Tapia-Acceso O´Donnell";444617.401136002;4473844.52406161;-3.65276537714123;40.413379941452
"URB";14;9950;"52608";"Arroyo Media Legua - Santa Irene-Acceso O´Donnell";444764.893126395;4474030.10943974;-3.6510431871597;40.4150616020132
"URB";14;9953;"52609";"Corregidor Diego Valderrabano - Primavera de Praga-Dr. Garcia Tapia";444175.507277417;4473774.97247052;-3.65796731883795;40.4127238606123
"URB";14;9954;"52610";"Doctor García Tapia - Arroyo Media Legua-Félix Rodriguez";444335.249162898;4473811.47346033;-3.65608785505167;40.4130633806828
"URB";14;9955;"52611";"Salida M-30 - M-30-Corregidor Diego Valderrabano";444075.378959406;4473928.99765829;-3.65916093242902;40.4141046841749
"URB";14;6908;"52612";"Av. Moratalaz E-O - Arroyo Pilillas-Arroyo Media Legua";444484.113626683;4473027.13103465;-3.65426495465379;40.4060075157881
"URB";14;9949;"52613";"Av. Moratalaz O-E - Arroyo Media Legua-Arroyo Pilillas";444311.969810577;4473081.00139325;-3.65629828901023;40.4064813141634
"URB";15;6133;"53001";"Av. Marqués de Corbera  - M-30-Ricardo Ortíz";444239.271094039;4474776.14509908;-3.65730359005713;40.4217472558865
"URB";15;6134;"53002";"Av. Marqués de Corbera - Montejurra-Ricardo Ortíz";444399.576180418;4474938.85583473;-3.6554282689896;40.4232237713629
"URB";15;10306;"53003";"Av. Marqués de Corbera - Montejurra-María Teresa Saenz";444655.884128088;4475166.22114554;-3.65242683875928;40.4252890926022
"URB";15;6136;"53004";"Av. Marqués de Corbera - María Teresa Saenz-Montejurra";444697.003232877;4475218.13650546;-3.65194664959186;40.4257595092259
"URB";15;6137;"53005";"Av. Marqués de Corbera - María Teresa Saenz de Heredia-Santa Prisca";444757.813900531;4475261.65943665;-3.65123360057519;40.4261556280004
"URB";15;3487;"53006";"Av. Marqués de Corbera - Hermanos Machado-Santa Prisca";444938.638100366;4475496.54049924;-3.64912239083255;40.4282835546166
"URB";15;6138;"53007";"C/. Francisco Villaespesa  - Salas Barbadillo-Ezequiel Solana";445324.346563472;4475600.52215158;-3.64458446297167;40.4292457199892
"URB";15;6139;"53008";"C/. Francisco Villaespesa - Berastegui-Ezequiel Solana";445462.550573207;4475632.80736062;-3.64295800987368;40.429545635679
"URB";15;6140;"53009";"C/. Ascao  - Berastegui-Gutierre de Cetina";445550.896047472;4475639.92584417;-3.64191715092001;40.4296155504208
"URB";15;6141;"53010";"C/. Ascao - Emilio Ferrari-Gutierre de Cetina";445652.160583855;4475713.95534292;-3.6407297125407;40.4302890723298
"URB";15;6142;"53011";"C/. Ascao  - Luis Ruíz-Emilio Ferrari";445811.429285112;4475800.08734086;-3.6388594799868;40.4310753890945
"URB";15;6143;"53012";"C/. Ascao  - José Arcones Gil-Luis Ruíz";445935.426633657;4475866.96486837;-3.63740338003119;40.4316859287332
"URB";15;6144;"53013";"C/. Vital Aza - Luis Ruíz-Emilio Ferrari";445631.70471563;4475951.25158548;-3.64099115849924;40.432425434064
"URB";15;6185;"53014";"Salas Barbadillo - Trueba-Francisco Villaespesa";445295.129327739;4475549.41904318;-3.64492449361864;40.4287834336275
"URB";15;6146;"53015";"C/. Santa Prisca - Cementerio-Av. Marqués de Corbera";444949.585543816;4475366.19029091;-3.64898205103718;40.4271100120014
"URB";15;6147;"53016";"C/. Gutierrez de Cetina  - Vital Aza-Ascao";445566.328389296;4475747.76030453;-3.6417444593836;40.4305879941656
"URB";15;10302;"53017";"AV. Marqués de Corbera - José Luis Arrese - Montejurra";444360.871417575;4474892.13687474;-3.65588041183366;40.4228003138906
"URB";15;6148;"53018";"C/. Emilio Ferrari - Vital Aza-Esteban Collantes";445586.324075376;4475863.65375413;-3.64151865595676;40.4316333359774
"URB";15;6149;"53019";"Av. Marqués de Corbera  - Santa Prisca-Av. Daroca";444905.41589025;4475418.18624026;-3.64950723554492;40.4275754963903
"URB";15;6150;"53020";"C/. Ascao - Emilio Ferrari-Luis Ruíz";445754.754045714;4475747.69161871;-3.63952314527732;40.4305996845769
"URB";15;10300;"53021";"C/. Poeta Blas de Otero - Poeta Blas de Otero-María Teresa Sáenz de Heredia";444426.092155;4474749.22697128;-3.65509914077896;40.42151726115
"URB";15;6152;"53022";"C/. Poeta Blas de Otero - Santa Irene-Félix Rodríguez de la Fuente";444540.736765559;4474641.03851197;-3.65373837137287;40.4205502882712
"URB";15;6153;"53023";"C/. Ricardo Ortíz  - San Emilio-Av. Marqués de Corbera";444256.981890733;4474955.21083996;-3.65711052635061;40.4233615651425
"URB";15;6154;"53024";"C/. Santa Prisca - Av. Marqués de Corbera-Cementerio";444959.915049164;4475361.86268416;-3.64885991061328;40.4270717099788
"URB";15;6155;"53025";"Av. Daroca - Av. Daroca-Santa Genoveva";444988.825380799;4475439.50248649;-3.64852582964237;40.427773044797
"URB";15;6156;"53026";"Av. Daroca  - Lago Constanza-Trece Rosas";445165.937799158;4475335.00511309;-3.64642896749244;40.4268433669509
"URB";15;6157;"53027";"Av. Daroca - Lago Constanza-Ledesma";445206.268244153;4475323.26374763;-3.64595253581254;40.4267402514187
"URB";15;6158;"53028";"Av. Daroca - Av. Francisco Largo Caballero-Lago Constanza";445301.547668555;4475255.5536667;-3.64482354755103;40.4261365507234
"URB";15;6159;"53029";"Av. Trece Rosas  - Av. Trece Rosas-Pl. Agustín González";445119.49083493;4475284.90227199;-3.64697216442029;40.4263889497171
"URB";15;3648;"53030";"C/. Lago Constanza (puerta principal Cementerio) - Lago Constanza-Av. Daroca";445249.533996631;4475242.01254783;-3.64543551806178;40.4260111432731
"URB";15;6160;"53031";"C/. Lago Constanza - Arriaga-Av. Daroca";445235.99731905;4475372.60738003;-3.6456063371387;40.4271867241772
"URB";15;6161;"53032";"José María Pereda  - Servando Batanero-Francisco Villaespesa";445055.543989888;4475620.52215161;-3.6477549783747;40.4294081799713
"URB";15;3649;"53033";"Ezequiel Solana  - Ezequiel Solana-Francisco Villaespesa";445422.953907624;4475547.55450044;-3.64341747930407;40.4287750328922
"URB";15;6162;"53034";"C/. Ezequiel Solana  - Servando Batanero- Francisco Villaespesa";445339.701583412;4475680.32389037;-3.64441031177891;40.4299656279329
"URB";15;6163;"53035";"C/. Ezequiel Solana  - Ezequiel Solana-Vital Aza";445266.500861428;4475807.93911137;-3.64528423862975;40.4311104437774
"URB";15;6164;"53036";"C/. Vital Aza - Gutierre de Cetina-Ezequiel Solana";445352.812401632;4475803.23946815;-3.64426631999551;40.4310737816979
"URB";15;6165;"53037";"C/. Vital Aza - Institución Libre Enseñanza-José Arcones Gil";445935.499321355;4476115.74374502;-3.63742368530557;40.4339270749891
"URB";15;10301;"53038";"C/. José Luis Arrese - Av. Marqués de Corbera-Travesía José Luis Arrese";444361.098517385;4474833.11774164;-3.65587257097076;40.4222686521687
"URB";15;6166;"53039";"Av. Marqués de Corbera - Ricardo Ortíz-Montejurra";444499.262542278;4475022.94476302;-3.65426055969833;40.4239879464856
"URB";15;10308;"53040";"Av. Márques de Corbera - Gerardo Cordón-José Barbastre";444789.395369368;4475305.39888942;-3.65086511718641;40.426551753702
"URB";15;6167;"53041";"C/. Luis Ruiz  - Vital Aza-Ascao";445791.317556405;4475888.16741081;-3.6391040863998;40.4318675539097
"URB";15;6168;"53042";"C/. Luis Ruíz - Braulio Gutiérrez-Francisco Rioja";445899.907829586;4475696.17242167;-3.63780757382439;40.4301450234812
"URB";15;6169;"53043";"C/. Francisco Rioja - Francisco Rioja-Luis Ruíz";445823.638071841;4475687.19788511;-3.63870593058616;40.4300592118363
"URB";15;6170;"53044";"C/. Francisco Villaespesa - José María Pereda-Ledesma";445081.946275365;4475561.95873209;-3.64743867421068;40.4288823515794
"URB";15;6171;"53045";"C/. Francisco Villaespesa  - Lago Constanza-Ledesma";445183.706115897;4475589.32394187;-3.64624144157397;40.4291355844372
"URB";15;6172;"53046";"C/. Ledesma  - Ledesma-Francisco Villaespesa";445146.304119417;4475522.06836946;-3.64667655197513;40.4285272432019
"URB";15;6173;"53047";"Av. Daroca - Av. Daroca-Francisco Largo Caballero";445855.19497277;4474850.27747475;-3.63826264160052;40.4225218045103
"URB";15;6174;"53048";"Av. Daroca  - Av. Daroca-Francisco Largo Caballero";445673.407092534;4474977.95235871;-3.64041635064035;40.423660124193
"URB";15;6175;"53049";"Francisco Largo Caballero - Av. Daroca-Nicolás Salmerón";445968.091673354;4474915.58540019;-3.63693743494016;40.4231174754761
"URB";15;6176;"53050";"Francisco Largo Caballero  - José Arcones Gil-Av. Daroca";446183.271096834;4474921.79697302;-3.63440153634111;40.4231873788354
"URB";15;6177;"53051";"Francisco Largo Caballero - José Arcones Gil-Av. Daroca";445870.698861741;4474930.80558677;-3.6380867463191;40.4232482574262
"URB";15;6178;"53052";"Nicolás Salmerón  - Villaescusa-Francisco Largo Caballero";446082.492909107;4474856.99375024;-3.63558396424021;40.422597068802
"URB";15;10307;"53053";"C/. Santa Genoveva - Santa Genoveva-Av. Trece Rosas";445059.893464871;4475300.00428683;-3.64767600491721;40.4265210635283
"URB";15;10303;"53054";"Av. Marqués de Corbera - Poeta Blas de Otero-San Vidal";444451.835596946;4474973.94844024;-3.65481532891465;40.4235433955245
"URB";15;10305;"53055";"Av. Marqués de Corbera - Montejurra-Ricardo Ortíz";444512.458203699;4475044.24811234;-3.65410687364582;40.4241807389619
"URB";15;10304;"53056";"Av. Marqués de Corbera - Montejurra-Ntra. Sra. del Villar";444559.085713894;4475074.49542488;-3.65355988325107;40.4244563318344
"URB";15;6135;"53057";"Av. Marqués de Corbera - Ntra. Sra. del Villar-Gerardo Cordón";444630.02077152;4475154.97346955;-3.65273073194621;40.4251860464385
"URB";15;10299;"53058";"C/. Poeta Blas de Otero - Félix Rodriguez de la Fuente-María Teresa Sáinz de Heredia";444443.955634583;4474698.59868785;-3.65488415817479;40.4210623663495
"URB";15;6151;"53060";"C/. Poeta Blas de Otero - Poeta Blas de Otero-Av. Marqués de Corbera";444418.563206708;4474790.10612269;-3.65519145862165;40.4218850203145
"URB";15;10455;"53061";"Francisco Villaespesa - Hermanos Gómez - José Maria Pereda";445013.458180794;4475551.06018309;-3.64824510081581;40.4287796471309
"URB";15;10447;"53062";"Francisco Villaespesa - José María Pereda-Hermanos Machado";445042.418145101;4475566.5319438;-3.64790504546196;40.4289209391064
"URB";15;10453;"53063";"Fco. Villaespesa - Ledesma-José María Pereda";445118.3760922;4475578.45253824;-3.64701064658555;40.4290333412059
"URB";15;10454;"53064";"Fco. Villaespesa - Ledesma-Lago Constanza";445162.211778819;4475574.25256237;-3.64649352765305;40.4289983963633
"URB";15;10448;"53065";"Francisco Villaespesa  - (Lago Constanza-S. Barbadillo)";445233.602219726;4475586.47702433;-3.64565299551741;40.429113224281
"URB";15;10452;"53066";"Francisco Villaespesa - Ezequiel Solana-Salas de Barbadillo";445343.168337057;4475613.40139713;-3.64436368922828;40.4293629803609
"URB";15;10451;"53067";"Francisco Villaespesa - Ezequiel Solana-Berastegui";445426.474697133;4475616.47616105;-3.64338189150066;40.4293961490478
"URB";15;10450;"53068";"Ascao - Gutierre Cetina-Berastegui";445580.632844069;4475675.34661974;-3.64156962793414;40.4299365867292
"URB";15;10449;"53069";"Ascao - Gutierre Cetina-Emilio Ferrari";445633.694642776;4475683.10760684;-3.64094476409184;40.4300099717605
"URB";15;10445;"53070";"Ascao - (Pl. Vilaflor-Arcones Gil)";446060.43141217;4475933.86519466;-3.63593537882541;40.432296720884
"URB";15;10446;"53071";"José Arcones Gi - (Fco. Rioja-Ascao)";446030.429207297;4475821.94085992;-3.63627957382749;40.4312864962867
"URB";15;6179;"53401";"Av. Marqués de Corbera - Santa Prisca-Teresa Sáinz Heredia";444743.379873965;4475259.32032727;-3.65140354527155;40.4261335974444
"URB";15;6180;"53402";"C/. Francisco Villaespesa - Ledesma-Francisco Villaespesa";445080.337011439;4475569.62660582;-3.64745830740889;40.4289513218131
"URB";15;6182;"53404";"C/. Francisco Villaespesa - Francisco Villaespesa-Ledesma";445121.998772152;4475571.71540966;-3.6469673590555;40.4289728883926
"URB";15;6183;"53405";"C/. Francisco Villaespesa - Francisco Villaespesa-Lago Constanza";445228.610270616;4475591.69045288;-3.64571229234013;40.4291598610963
"URB";15;6184;"53406";"C/. Francisco Villaespesa - Francisco Villaespesa-Salas Barbadillo";445273.033662356;4475594.39707112;-3.64518883945858;40.4291871675839
"URB";15;6186;"53408";"C/. Francisco Villaespesa - Berastegui-Ezequiel Solana";445398.521307169;4475619.0270214;-3.64371164087567;40.4294172942805
"URB";15;6187;"53409";"C/. Francisco Villaespesa - Ezequiel Solana-Berástegui";445485.833791624;4475628.09635896;-3.64268312955222;40.4295047224866
"URB";15;6189;"53411";"Pl. Villaflor - Vital Aza-Ascao";446071.47106526;4475963.80326455;-3.63580777160876;40.4325671359802
"URB";15;6190;"53412";"C/. Luis Ruíz - Luis Ruíz-Braulio Gutiérrez";445981.497206363;4475572.88601853;-3.63683526385271;40.4290396911204
"URB";15;6192;"53414";"C/. San Marcelo - San Marcelo-Ricardo Ortíz";444160.220124801;4475361.9632915;-3.65828682577675;40.4270193238201
"URB";19;3752;"54001";"Av. Daroca  - Av. Daroca-Casalarreina";447691.887236689;4473310.41255488;-3.61648617473017;40.4087672234432
"URB";19;6194;"54002";"C/. Casalarreina  - Camino Viejo de Vicálvaro-Av. Daroca";447721.288621922;4473106.86599244;-3.61612295697279;40.4069353918561
"URB";19;6195;"54003";"Av. Daroca  - Casalareina-Calahorra";447829.979490852;4473177.58762356;-3.61484786462192;40.4075793164372
"URB";19;6196;"54004";"C/. Casalarreina - Av. Daroca-Ezcaray";447842.818623398;4473236.57288836;-3.61470139223819;40.40811149834
"URB";19;6197;"54005";"C/. Casalarreina  - Ezcaray-Av. Daroca";447884.841726006;4473297.18747604;-3.61421111775389;40.4086601855695
"URB";19;6198;"54006";"Av. Daroca  - Calahorra-Casalarreina";447920.881351566;4473108.09546158;-3.61377091546737;40.4069589775958
"URB";19;6199;"54007";"C/. Calahorra  - Calahorra-Av. Daroca";447998.375337091;4473155.21751154;-3.61286152141482;40.4073883278859
"URB";19;6200;"54008";"Av. Daroca  - Camino Viejo de Vicálvaro-Calahorra";448023.767447141;4473005.53550002;-3.61255005587989;40.406041480477
"URB";19;6201;"54009";"Av. Daroca - Calahorra-Camino Viejo de Vicálvaro";448134.841876093;4472893.738609;-3.61123198212738;40.4050412678947
"URB";19;6202;"54010";"Camino Viejo de Vicálvaro - Calahorra-San Cipriano";448183.975928984;4472803.16054204;-3.61064559336494;40.4042283404386
"URB";19;6203;"54011";"C/. San Cipriano - Villalmanzo-Lago Van";448514.672093807;4472781.85940545;-3.60674686378272;40.4040569609083
"URB";19;3695;"54012";"C/. San Cipriano  - Jardín de la Duquesa-Lago Leman";448658.150011106;4472776.86540982;-3.60505568474775;40.4040208316378
"URB";19;3696;"54013";"Paseo Artilleros - Villardondiego-Camino Viejo de Vicálvaro";448305.196716078;4472957.74425526;-3.6092296533461;40.405628467982
"URB";19;6204;"54014";"Paseo Artilleros - Villardondiego-Villajimena";448308.697152172;4473025.28511482;-3.60919388822239;40.4062371378854
"URB";19;6205;"54015";"Paseo Artilleros - Villajimena-Villablanca";448290.859301903;4473253.60930215;-3.60942265247523;40.4082929242861
"URB";19;3782;"54016";"Paseo Artilleros - Casalarreina-Calahorra";448273.82751536;4473279.21317438;-3.60962545256271;40.4085225226015
"URB";19;3783;"54017";"Av. Vicálvaro a Canillejas - Av. Vicálvaro a Canillejas-Pl. Vicalvarada";448247.009681084;4473533.07158848;-3.60996214771949;40.4108077778316
"URB";19;6206;"54018";"C/. Villablanca  - Los Manantiales-Paseo Artilleros";448384.584851852;4473342.68140757;-3.6083253257162;40.4091011607931
"URB";19;6207;"54019";"C/. Villablanca  - Villajimena-Los Manantiales";448704.28381974;4473169.56360972;-3.60454368477071;40.407561362454
"URB";19;6208;"54020";"C/. Villablanca   - Villajimena-Viñedos";448709.144398934;4473144.0190938;-3.60448434478991;40.4073315399682
"URB";19;6209;"54021";"C/. Casalarreina  - Cordovín-Ezcaray";448041.272661743;4473371.35471155;-3.61237363322895;40.409338110682
"URB";19;6210;"54022";"C/. Casalarreina  - Ezcaray-Cordovín";447999.798696442;4473354.3479871;-3.61286101956704;40.4091823133496
"URB";19;6211;"54023";"C/. Calahorra  - Av. Daroca-Camino Viejo de Vicálvaro";447824.877617887;4472966.0124007;-3.61489064348248;40.4056729899662
"URB";19;6212;"54024";"Camino Viejo de Vicálvaro - Av. Democracia-Calahorra";447710.828467689;4472922.36716212;-3.61623106817355;40.4052726501532
"URB";19;6923;"54025";"C/. San Cipriano - Efigencia-Caños San Pedro";448978.066567844;4472754.81753734;-3.60128394818269;40.4038418758109
"URB";19;6213;"54026";"C/. Calahorra  - Calahorra-Paseo Artilleros";448182.881495623;4473185.36650389;-3.61068960917545;40.4076714344686
"URB";19;6930;"54027";"C/. San Cipriano - Lago Van-Villalmanzo";448517.746913627;4472787.9916468;-3.60671112542582;40.4041123943555
